outputscale,omega,lml
2.830000000000000071e+00,-6.000000000000000000e+00,-4.033892453799436646e+11
2.875000000000000000e+00,-6.000000000000000000e+00,-4.168409151114368896e+11
2.919999999999999929e+00,-6.000000000000000000e+00,-4.190696938328828125e+11
2.964999999999999858e+00,-6.000000000000000000e+00,-4.095709970192725830e+11
3.009999999999999787e+00,-6.000000000000000000e+00,-3.896615371970525513e+11
3.054999999999999716e+00,-6.000000000000000000e+00,-5.171690557413389893e+11
3.099999999999999645e+00,-6.000000000000000000e+00,-4.747500340539044800e+11
3.144999999999999574e+00,-6.000000000000000000e+00,-5.503440455091120605e+11
3.189999999999999503e+00,-6.000000000000000000e+00,-7.959129640416712646e+11
3.234999999999999432e+00,-6.000000000000000000e+00,-6.672305103573367920e+11
3.279999999999999361e+00,-6.000000000000000000e+00,-4.281268457766539917e+11
3.324999999999999289e+00,-6.000000000000000000e+00,-4.349265812454227448e+09
3.369999999999999218e+00,-6.000000000000000000e+00,-4.353386857326166153e+09
3.414999999999999147e+00,-6.000000000000000000e+00,-4.366661437509996414e+09
3.459999999999999076e+00,-6.000000000000000000e+00,-4.338782479766046524e+09
3.504999999999999005e+00,-6.000000000000000000e+00,-4.374708838760420799e+09
3.549999999999998934e+00,-6.000000000000000000e+00,-4.365331148056100845e+09
3.594999999999998863e+00,-6.000000000000000000e+00,-4.347784949585188866e+09
3.640000000000000568e+00,-6.000000000000000000e+00,-4.395973557474720001e+09
3.685000000000000497e+00,-6.000000000000000000e+00,-4.320543692079595566e+09
3.730000000000000426e+00,-6.000000000000000000e+00,-4.353012074726381302e+09
3.775000000000000355e+00,-6.000000000000000000e+00,-4.363169624339914322e+09
3.820000000000000284e+00,-6.000000000000000000e+00,-4.322656105547328949e+09
3.865000000000000213e+00,-6.000000000000000000e+00,-4.356856274739103317e+09
3.910000000000000142e+00,-6.000000000000000000e+00,-4.324285351836092949e+09
3.955000000000000071e+00,-6.000000000000000000e+00,-4.335406126153697968e+09
4.000000000000000000e+00,-6.000000000000000000e+00,-4.321990516706467628e+09
-5.000000000000000000e+00,-5.955000000000000071e+00,-4.929129605285304565e+11
-4.955000000000000071e+00,-5.955000000000000071e+00,-4.929082122531531982e+11
-4.910000000000000142e+00,-5.955000000000000071e+00,-4.929038601506414795e+11
-4.865000000000000213e+00,-5.955000000000000071e+00,-4.928998584628696289e+11
-4.820000000000000284e+00,-5.955000000000000071e+00,-4.928961673041177979e+11
-4.775000000000000355e+00,-5.955000000000000071e+00,-4.928927451848738403e+11
-4.730000000000000426e+00,-5.955000000000000071e+00,-4.928895571518084106e+11
-4.684999999999999609e+00,-5.955000000000000071e+00,-4.928865719958945312e+11
-4.639999999999999680e+00,-5.955000000000000071e+00,-4.928837551323956299e+11
-4.594999999999999751e+00,-5.955000000000000071e+00,-4.928810770674658203e+11
-4.549999999999999822e+00,-5.955000000000000071e+00,-4.928785120090665894e+11
-4.504999999999999893e+00,-5.955000000000000071e+00,-4.928760281771718750e+11
-4.459999999999999964e+00,-5.955000000000000071e+00,-4.928736029827229614e+11
-4.415000000000000036e+00,-5.955000000000000071e+00,-4.928712080550849609e+11
-4.370000000000000107e+00,-5.955000000000000071e+00,-4.928688216139016724e+11
-4.325000000000000178e+00,-5.955000000000000071e+00,-4.928664159192320557e+11
-4.280000000000000249e+00,-5.955000000000000071e+00,-4.928639591781344604e+11
-4.235000000000000320e+00,-5.955000000000000071e+00,-4.928614360851091919e+11
