outputscale,omega,lml
-4.999999999999982236e-02,-5.955000000000000071e+00,-6.700231355487039948e+10
-4.999999999999893419e-03,-5.955000000000000071e+00,-6.518371226405999756e+10
4.000000000000003553e-02,-5.955000000000000071e+00,-6.348002322983062744e+10
8.499999999999996447e-02,-5.955000000000000071e+00,-6.189186419942966461e+10
1.299999999999998934e-01,-5.955000000000000071e+00,-6.043703390063385010e+10
1.749999999999998224e-01,-5.955000000000000071e+00,-5.908058836596862793e+10
2.199999999999997513e-01,-5.955000000000000071e+00,-5.783173179534519196e+10
2.649999999999996803e-01,-5.955000000000000071e+00,-5.666724948541401672e+10
3.099999999999996092e-01,-5.955000000000000071e+00,-5.561303854855494690e+10
3.549999999999995381e-01,-5.955000000000000071e+00,-5.462115992832945251e+10
3.999999999999994671e-01,-5.955000000000000071e+00,-5.372725102209034729e+10
4.449999999999993960e-01,-5.955000000000000071e+00,-5.291599879271046448e+10
4.900000000000002132e-01,-5.955000000000000071e+00,-5.216536607721376038e+10
5.350000000000001421e-01,-5.955000000000000071e+00,-5.149725284915528107e+10
5.800000000000000711e-01,-5.955000000000000071e+00,-5.084685371293630981e+10
6.250000000000000000e-01,-5.955000000000000071e+00,-5.030002662794208527e+10
6.699999999999999289e-01,-5.955000000000000071e+00,-4.980222375761679840e+10
7.149999999999998579e-01,-5.955000000000000071e+00,-4.928699805447255707e+10
7.599999999999997868e-01,-5.955000000000000071e+00,-4.888162825237283325e+10
8.049999999999997158e-01,-5.955000000000000071e+00,-4.852707191952832031e+10
8.499999999999996447e-01,-5.955000000000000071e+00,-4.812602722172595978e+10
8.949999999999995737e-01,-5.955000000000000071e+00,-4.782285435571217346e+10
9.399999999999995026e-01,-5.955000000000000071e+00,-4.752430128997982788e+10
9.849999999999994316e-01,-5.955000000000000071e+00,-4.728954203112477112e+10
1.029999999999999361e+00,-5.955000000000000071e+00,-4.703951809653063965e+10
1.075000000000000178e+00,-5.955000000000000071e+00,-4.674035786637789154e+10
1.120000000000000107e+00,-5.955000000000000071e+00,-4.660215570364048004e+10
1.165000000000000036e+00,-5.955000000000000071e+00,-4.647538606158387756e+10
1.209999999999999964e+00,-5.955000000000000071e+00,-4.623106992429929352e+10
1.254999999999999893e+00,-5.955000000000000071e+00,-4.631751690940797424e+10
1.299999999999999822e+00,-5.955000000000000071e+00,-4.601147328750234222e+10
1.344999999999999751e+00,-5.955000000000000071e+00,-4.591038953641716003e+10
1.389999999999999680e+00,-5.955000000000000071e+00,-4.579084728038167572e+10
1.434999999999999609e+00,-5.955000000000000071e+00,-4.579202695373371887e+10
1.479999999999999538e+00,-5.955000000000000071e+00,-4.539683834615204620e+10
1.524999999999999467e+00,-5.955000000000000071e+00,-4.522840105894237518e+10
1.569999999999999396e+00,-5.955000000000000071e+00,-4.533643171399420929e+10
1.614999999999999325e+00,-5.955000000000000071e+00,-4.521424427165020752e+10
1.660000000000000142e+00,-5.955000000000000071e+00,-4.501541014761042786e+10
1.705000000000000071e+00,-5.955000000000000071e+00,-4.510781229758351135e+10
1.750000000000000000e+00,-5.955000000000000071e+00,-4.494302540061367035e+10
